AOD,AE,RSDN,Temp,Dew,RH,MaxWS,PBLH,Visibility,DOY,PM10
0.48588,1.6864,223.7,4.6302,-8.9294,38.307,6.3174,1149.3,28926,-0.5511,70
0.17,1.052,322.61,21.572,10.382,50.385,5.2791,680.89,28059,0.52213,61
0.13846,0.41258,331.24,19.95,12.561,66.881,7.8074,338.76,24558,0.63398,63
0.56895,0.24428,322.32,22.619,5.8752,37.571,7.4574,1298.3,28769,0.38467,64
0.13193,0.62984,306.23,13.328,-1.3145,40.789,11.863,1113.7,28451,0.017213,81
0.44264,0.81213,337.94,24.583,13.935,52.573,7.0835,970.51,27940,0.69794,86
0.40126,0.89744,280.86,14.943,-0.87988,37.057,6.9903,1553.1,28863,-0.1031,83
0.92789,0.67536,257.13,21.149,15.707,71.321,10.751,521.67,24838,0.46355,68
0.23735,0.50836,210.18,5.5296,-6.8606,45.592,5.4167,633.25,28149,-0.63543,62
0.40784,0.52331,280.73,14.761,-0.8885,36.799,7.0796,1343.7,28926,-0.1031,87
0.23277,0.50105,333.93,25.255,14.142,51.357,6.9442,1124.4,28025,0.69794,84
0.73949,0.99331,216.36,16.903,2.8289,39.451,6.8692,1232.6,28905,-0.30492,79
0.18238,0.4218,215.14,5.897,-9.3304,37.16,5.0259,707.39,28785,-0.63543,61
0.52273,0.4875,284.81,15.015,-2.4672,33.472,8.5263,1092.4,29049,-0.17083,69
0.4138,0.54473,299.72,17.616,2.3323,41.742,8.7054,1089,28156,0.12021,85
0.3832,0.8573,248.59,12.368,-3.0367,39.061,6.8251,1202.3,28572,-0.30411,60
0.89969,1.1586,272.64,17.556,13.059,77.931,8.0935,315.33,15837,0.25535,80
0.82182,1.1493,216.48,10.47,-1.8351,46.258,7.3002,807.4,28024,-0.40045,86
0.52903,0.55828,273.89,21.774,3.9879,35.353,7.811,1170.7,28890,0.50867,61
0.30567,0.51866,325,27.101,9.391,34.76,6.7757,1390.5,29055,0.59333,68
0.5679,1.2856,221.4,16.987,3.5572,41.957,6.9551,1727.7,28723,0.1031,76
0.14902,0.62799,305.37,13.644,-0.89424,41.209,11.118,1014.1,28421,0.017213,66
0.18228,1.4612,333.33,21.467,10.492,50.759,6.007,665.86,28098,0.52213,87
0.41136,1.0798,207.44,16.062,3.5003,48.114,5.6602,751.84,27498,-0.44823,75
0.40781,0.51478,298.81,15.644,7.7156,63.552,5.0805,247.34,25563,0.17083,66
0.2708,0.86262,301.94,23.17,6.048,32.978,8.224,1074.9,29227,0.17129,65
0.54869,1.1701,221.02,16.957,3.1877,41.089,6.8767,1728,28760,0.1031,73
3.0051,0.79354,286.15,22.498,5.5749,35.749,7.6375,1365,28977,0.38467,69
0.13072,0.50379,303.38,15.06,2.3951,49.898,6.9286,495.25,26935,0.085965,68
0.38494,1.5976,205.82,25.569,12.953,47.554,8.1417,1214.1,28191,0.64716,65
1.0925,0.91562,186.46,7.8857,-5.2617,41.664,6.2534,452.11,28617,-0.52342,76
0.4567,0.85854,282.69,20.353,8.6969,49.338,10.49,973.65,28064,0.25467,67
0.35991,0.32368,308.02,21.707,6.3174,39.784,6.5317,1040.8,28697,0.33664,76
0.39386,0.76003,323.21,27.441,7.414,29.991,8.0934,1684.2,29292,0.67444,62
0.85711,0.35759,185.05,5.685,-3.5543,53.905,13.223,723.92,27450,-0.60848,70
0.4742,0.73706,238.33,12.341,-0.42562,45.509,8.9778,1232.3,28108,-0.33752,88
0.52689,0.5747,337.02,24.536,15.707,58.723,7.8776,662.71,27401,0.71166,65
0.29651,0.40173,317.73,24.474,11.049,46.418,7.6395,1277,28032,0.74544,66
0.30231,1.6758,290.45,25.45,15.072,55.235,7.5761,1363.1,27076,0.83117,63
0.63296,1.2665,282.55,24.935,18.305,67.043,7.6559,704.83,26321,0.89062,71
0.41319,0.93782,313.65,27.468,14.29,46.092,11.641,1525.6,28341,0.83117,61
0.33125,0.554,318.94,28.139,13.881,47.108,9.422,1767.8,27368,0.89062,69
1.2075,1.1711,215.86,24.387,18.167,70.843,5.4025,684.85,23195,0.95521,77
0.53059,1.4039,286.11,26.182,15.541,54.179,10.354,1210.7,27448,0.83117,61
0.3592,1.0351,310.84,25.455,15.619,56.41,9.4225,1221.4,27267,0.83117,60
1.0557,1.1595,284.59,25.888,16.699,58.452,7.5695,766.31,26297,0.81997,75
0.058956,0.62823,329.42,28.676,21.021,63.688,5.5887,1008.6,26804,0.99172,65
0.406,0.93082,314.69,31.604,22.014,57.673,6.7547,723.47,27417,0.93688,60
0.073579,1.2708,315.19,32.376,21.223,53.688,8.3254,1210.6,27478,0.93688,75
0.18887,0.86608,325.06,27.028,13.134,44.056,6.8427,1349.6,28506,0.76788,77
0.58925,1.551,317.18,26.969,17.162,57.343,7.0022,1118.1,26905,0.89062,69
0.50921,1.0514,337.02,24.633,15.788,58.604,7.7551,686.22,27432,0.71166,65
0.87331,1.1667,271.27,25.844,17.185,60.335,7.0827,965.91,26447,0.81997,84
0.91431,1.2969,288.12,26.061,16.234,56.149,9.151,1071.4,27439,0.88268,89
0.35425,0.88069,311.6,24.313,16.654,63.711,9.7139,835.05,26157,0.83117,61
0.89879,1.1737,230.45,29.196,21.852,64.935,4.5752,825.58,26681,0.87171,64
0.31666,1.2276,324.74,23.631,17.354,69.719,6.5713,498.38,24968,0.94449,80
0.31458,0.91421,291.75,23.856,17.298,67.588,9.5113,758.15,26100,0.83117,64
0.40851,1.0369,303.95,26.525,15.969,53.61,10.009,1398.2,27725,0.83117,70
1.0819,1.1679,220.33,26.208,16.63,57.232,8.8684,983.91,27259,0.88268,64
0.87164,1.3922,295.59,25.681,18.279,63.981,7.6777,846.28,26851,0.89062,71
1.3012,1.2178,280.54,24.94,16.83,62.818,7.4567,647.16,24853,0.81997,79.5
0.47355,1.0162,286.1,26.905,14.734,49.81,8.9284,1167.7,27768,0.84982,66
0.40128,1.6841,240.81,29.601,24.087,72.038,4.939,730.96,25803,0.9057,68
0.64877,1.2573,291.16,24.105,18.578,71.82,7.3526,606.3,25291,0.89062,71
0.34778,0.3668,341.98,26.296,21.943,77.678,6.5169,545.84,22155,0.99378,62
0.74442,1.2874,282.07,24.092,17.642,69.164,7.7782,537.41,23020,0.86746,69
0.60615,0.57633,307.03,24.104,14.631,58.272,10.241,679.65,26493,0.71166,76.5
0.4133,0.89849,309.28,25.134,15.962,58.574,9.6347,1078.8,27068,0.83117,74
0.31111,1.2746,315.7,24.976,12.121,47.905,6.4978,1563.1,27902,0.74544,87
0.55178,0.64194,286.33,25.633,11.852,46.424,7.7745,1930.8,27882,0.73389,69
0.40739,0.55477,324.28,23.872,18.442,73.058,8.4859,509.26,24558,0.89062,63
0.67205,0.91736,297.77,22.22,17.191,74.774,5.5736,442.9,23307,0.81002,85
0.53267,0.89018,220.42,30.082,23.695,69.41,9.7081,799.92,25361,0.97706,72
0.52132,0.76553,277.27,29.306,23.455,71.115,8.3321,506,25047,0.96347,66
2.2169,1.1475,190.57,28.288,14.384,43.72,12.535,1171,28616,0.84062,85
1.0433,1.2055,270.62,25.489,15.307,54.232,7.6204,974.31,27787,0.84982,71
0.4889,1.6757,316.79,28.657,23.361,73.883,5.9672,688.23,23839,0.99378,62
0.7833,1.3236,267.04,23.348,17.998,73.744,7.1323,434.74,20489,0.86746,61
0.87041,1.3017,268.09,22.739,17.64,74.11,8.6546,423.36,24272,0.88268,67
0.81945,0.86106,304.51,26.121,18.012,61.387,7.7426,974.21,27143,0.89062,89
1.2694,1.156,236.19,23.625,18.567,73.443,6.5007,553.98,24946,0.85731,76
1.3636,1.3415,243.29,26.484,17.421,58.885,5.8094,975.08,27101,0.86746,61
0.48263,0.86031,263,28.494,13.13,42.219,12.154,1961.9,28441,0.83117,61
0.24913,0.65725,323.92,26.851,13.377,45.062,6.868,1337.6,28447,0.76788,76
0.45949,0.65092,292.47,26.69,12.55,43.741,6.9075,1527.6,28463,0.7803,60
0.77695,1.2391,293.4,25.846,16.845,59.925,8.997,758.54,26063,0.86746,89
0.41304,1.1712,309.71,25.232,16.926,60.832,6.1734,865.51,27114,0.81002,61
0.86356,1.2754,272.38,26.223,16.473,56.417,8.9466,1136.9,27414,0.88268,68
0.66088,1.5495,280.48,26.029,18.438,63.184,7.5583,983.4,27016,0.89062,70
0.3769,1.6829,307.27,24.771,15.284,58.093,6.6471,1331.2,26612,0.83117,74
0.56875,0.76619,306.41,28.142,16.125,50.024,7.0965,1473.7,27952,0.89062,77
1.1735,1.3092,161.43,23.753,16.55,65.688,6.702,923.08,25687,0.84982,86
1.9445,0.69352,245.91,19.755,18.499,92.842,4.9601,99.257,14344,0.87589,67
1.2025,1.1596,267.58,27.168,16.632,53.151,7.6291,1012.5,27951,0.81997,75
0.41284,0.95523,305.68,27.449,14.284,46.385,11.763,1466.8,28277,0.83117,67
0.28776,0.49297,310.46,24.56,10.99,46.003,7.6927,1291,28083,0.74544,73
0.89138,1.2022,276.53,27.076,16.867,54.403,8.0203,1123.8,27794,0.81997,77
0.50897,1.3491,240.95,22.491,17.165,72.451,11.014,593.3,24744,0.84982,77
1.5787,1.1464,245.24,25.447,18.338,66.358,8.4327,940.36,25378,0.86746,82
0.61691,0.74237,287.49,21.991,17.226,75.916,5.3428,400.72,23000,0.81002,71
0.81356,0.7035,282.87,24.171,17.435,66.93,5.8232,631.18,25932,0.81002,65
0.31104,0.75841,313.24,27.427,15.378,49.051,11.088,1414.8,28166,0.83117,76
0.60135,0.68908,320.48,28.154,16.158,50.097,7.1198,1476.3,27940,0.89062,67
0.28556,1.6921,305.69,25.264,13.841,50.343,9.1807,939.82,28040,0.71166,70
0.58436,1.5074,239.76,26.647,16.099,52.439,8.6241,1368.6,28101,0.92097,71
0.64973,1.3302,280.26,26.622,12.997,43.562,9.9484,1879.9,28637,0.83117,81
1.1154,1.1735,271.17,25.971,16.608,57.959,7.695,820.59,26317,0.81997,79
0.87164,1.3922,290,25.683,18.412,64.485,7.5943,835.72,26812,0.89062,77
0.40195,1.4289,281.67,22.688,16.213,70.361,9.2058,516.7,23662,0.83117,77
0.47205,1.4999,239.38,32.385,24.975,64.98,6.3554,712.9,26706,0.88268,69
0.45369,1.1943,302.39,29.042,23.052,72.085,6.3247,375.61,22613,0.93688,70
1.2484,1.22,276,26.874,16.576,53.962,8.0998,976.55,27860,0.81997,82
0.5205,0.59182,290.13,25.258,17.313,63.109,5.5324,968.39,26218,0.81002,63
0.39092,0.69677,309.92,27.488,14.801,47.331,11.401,1482.6,28277,0.83117,65
0.21495,0.24355,316.25,23.651,16.951,69.752,9.9595,470.85,22822,0.83117,86
0.20376,1.4209,331.43,23.656,17.292,69.452,6.6182,471.09,24963,0.94449,82
1.3741,1.2348,273.75,23.351,17.013,70.376,7.1891,460.18,22275,0.81997,71
0.8588,1.3345,292.2,26.212,18.18,61.691,7.681,1134.7,27136,0.89062,67
0.64416,1.3243,226.35,29.469,23.364,71.51,5.8549,538.49,24756,0.81997,62
0.46294,1.5328,274.57,30.031,23.214,66.681,8.6861,637.38,26394,0.96347,78
0.40833,0.9821,313.26,27.448,14.627,47.271,11.599,1438.1,28227,0.83117,61
0.45918,0.63153,306.93,28.101,15.932,49.451,7.1988,1474.4,28025,0.89062,72
0.50748,1.2808,213.37,28.354,21.078,64.647,5.2586,783.47,26875,0.87171,63
0.64977,1.5443,164.44,28.689,24.834,79.308,6.2308,528.92,24453,0.91285,62
0.24153,0.6142,342.11,24.04,12.127,49.53,8.2178,905.04,26495,0.73389,63
0.14137,1.4374,297.6,33.992,20.902,47.837,6.861,1552.3,28171,0.88268,61
0.11336,1.62,285.15,34.783,21.576,47.407,7.5129,1470,28280,0.88268,70
0.58735,1.2319,304.16,29.392,23.262,70.097,8.1917,514.02,25145,0.96347,73
0.82758,1.2332,267.4,24.714,18.634,69.955,6.6916,503.41,24336,0.86746,63
0.30286,0.69945,307.48,28.533,21.161,65.633,6.187,931.36,25476,0.99378,73
0.31422,0.5295,322,29.006,21.69,65.692,5.4115,968.86,26050,0.99555,75
0.68803,0.90815,298.85,23.482,17.28,69.474,5.9016,581,24974,0.81002,86
0.26992,1.2611,246.22,26.34,20.414,71.343,4.6844,800.75,23539,0.79618,89
0.036014,1.6211,324.59,28.843,20.982,62.86,5.8517,1036,26957,0.99172,64
0.67843,1.3495,283.27,23.125,18.546,75.961,6.8958,392.46,24305,0.89062,67
0.12939,0.39881,324.09,26.666,13.38,46.319,8.04,1853.5,28219,0.76788,75
0.36376,0.94745,308.43,31.896,22.029,56.966,7.1447,823.32,27429,0.93688,63
0.43267,1.5983,271.55,24.065,18.301,70.698,7.6569,559.84,25553,0.89062,69
0.53232,1.1685,271.06,24.671,18.335,68.177,7.9573,647.64,26144,0.89062,78
0.36955,1.5817,284.07,26.483,15.032,51.493,9.7239,1397.8,27757,0.83117,76
0.68422,1.4373,299.88,24.014,18.721,72.627,7.2268,549.25,25270,0.89062,70
0.67307,1.3016,283.27,22.87,18.509,76.97,6.7753,360.45,24030,0.89062,68
0.88651,1.2866,295.45,26.769,16.654,54.667,5.9756,1347.2,27766,0.92097,78
0.51364,1.1251,283.52,26.404,15.203,52.39,9.9953,1364.7,27633,0.83117,62
0.12056,0.62528,340.77,25.248,11.033,41.348,8.7265,1209.2,28801,0.73389,67
1.0433,1.2055,231.67,25.198,15.43,55.464,7.5164,937.09,27686,0.84982,75
0.1251,0.61761,321.84,25.485,16.991,60.32,5.6697,991.21,27089,0.81002,66
0.33042,1.408,306.03,26.417,14.662,50.018,6.097,1432.9,28041,0.76788,77
1.033,1.2475,244.67,26.233,18.394,62.84,6.8554,780.56,26859,0.86746,68
0.86973,1.2399,259.1,25.27,18.591,67.262,6.7906,550.99,25684,0.86746,71
0.88483,1.284,254.15,24.355,17.225,65.5,9.0208,621.84,26352,0.88268,60
0.2792,0.69248,248.52,26.8,20.279,69.251,4.0382,878.68,23759,0.79618,70
0.8998,1.2358,266.34,25.999,16.464,57.256,9.0309,1169.1,27267,0.88268,67
0.1179,1.6276,293.18,31.814,20.543,52.64,8.3298,959.96,27761,0.93688,68
0.89805,1.2869,284.72,26.005,16.417,56.846,9.0897,1044.1,27393,0.88268,69
0.82923,1.2508,261.55,24.809,18.549,69.079,6.7081,487.04,24777,0.86746,65
0.49457,1.397,228.98,22.92,16.884,69.391,10.983,637.74,25411,0.84982,71
1.6895,1.15,193.5,29.507,11.802,39.355,12.517,2118.9,28373,0.84062,80
1.0731,1.2311,224.63,28.761,24.461,77.543,6.2749,518.49,24334,0.96015,68
0.79645,1.4569,268.93,23.312,16.393,67.22,7.7768,935.57,24515,0.84982,87
0.12888,1.6879,325.84,31.688,21.287,56.527,9.0464,1040.3,26926,0.96347,60
0.91547,1.1869,322.67,26.615,19.118,64.118,6.6721,883.01,26646,0.86746,60
0.010857,0.63291,349,26.003,5.666,28.531,12.729,2065.7,29377,0.73542,69
0.81968,1.2653,268.52,24.811,18.658,69.729,6.7131,538.55,24341,0.86746,71
1.5123,1.1603,198.37,28.298,12.517,42.562,10.651,1834.7,28199,0.84062,84
0.72951,0.57886,315.99,28.142,16.838,51.798,7.2453,1292.3,27856,0.89062,69
0.97374,1.205,244.9,22.892,18.23,75.589,6.5135,369.1,24190,0.85731,72
0.40058,0.54709,318.17,28.031,10.292,34.637,7.9046,1801.7,29076,0.7803,60
0.87164,1.3922,293.07,25.586,18.373,64.692,7.6436,819.16,26774,0.89062,75
1.2076,1.1612,214.92,25.093,18.128,66.981,5.9739,745.68,25608,0.95521,87
0.31592,0.53982,318.01,24.748,11.23,45.942,7.613,1331.8,28139,0.74544,65
0.89753,1.2723,273.41,25.508,19.507,69.892,6.7255,561.59,25693,0.86746,88
0.62846,1.3751,317.2,18.925,16.469,86.783,5.913,225.86,13728,0.81997,61
0.73174,0.64712,313.84,27.279,16.732,55.475,9.6511,1383.8,27005,0.89062,67
0.9259,1.2251,258.54,25.953,17.307,59.592,7.9958,1214.1,27261,0.88268,70
0.38963,1.0666,295.34,25.329,15.765,57.146,9.1839,1253,27237,0.83117,68
0.696,1.3295,283.49,27.009,16.756,54.893,10.243,713.66,27565,0.83117,75
0.53339,0.90799,309.27,27.595,16.085,53.359,9.1362,1575.5,27003,0.89062,66
0.27148,0.62743,331.14,26.852,12.698,43.141,6.9724,1335.7,28576,0.76788,65
0.84935,1.2935,254.57,23.652,17.404,69.208,8.9776,536.35,25456,0.88268,68
0.38401,1.0808,311.11,24.938,16.212,60.015,9.8113,973.65,26938,0.83117,74
0.41304,1.1712,305.8,25.224,16.877,60.716,6.1643,866.14,27113,0.81002,88
0.78021,1.2565,295.83,18.917,16.962,89.833,6.3848,164.35,13581,0.81997,67
0.3557,0.6182,287.92,25.646,11.956,46.331,7.9139,1811.7,28007,0.73389,66
0.77761,1.4896,294.63,25.954,18.444,63.515,7.6715,1059.6,26959,0.89062,81
0.51038,1.2826,297.76,31.477,21.864,57.65,6.2285,703.67,27354,0.93688,71
0.95122,1.2966,285.96,25.885,16.273,56.871,9.1901,1035.8,27364,0.88268,63
0.41531,0.91554,318.64,27.456,14.323,46.316,11.672,1499.3,28308,0.83117,60
0.53435,1.0992,287.02,26.731,15.442,52.239,10.678,1310.3,27650,0.83117,60
0.23505,1.2657,316.6,24.532,11.172,46.45,7.5934,1289.5,28061,0.74544,68
1.2107,1.2255,277.66,27.012,16.639,53.774,8.2218,1040.9,27871,0.81997,71
0.33127,1.1528,312.72,25.6,15.529,55.685,9.5732,1204.3,27352,0.83117,60
0.57941,1.3376,297.67,26.041,14.602,51.825,10.889,1309.6,27586,0.76788,60
0.51761,1.6058,302.92,21.943,14.718,68.223,6.5693,700.2,24036,0.76788,69
0.33304,0.58462,306.55,27.47,14.85,47.666,11.448,1443,28228,0.83117,69
0.53596,0.86897,285.16,29.15,23.478,71.993,8.2203,476.43,24730,0.96347,67
0.4039,0.87744,314.84,27.484,14.529,46.6,11.505,1517.3,28325,0.83117,75
0.78246,1.42,325.81,22.323,18.559,80.582,6.2705,322.43,18320,0.86746,81
1.0198,1.1994,279.17,27.007,16.855,54.579,8.1067,1087.1,27780,0.81997,63
0.3383,1.1189,319.54,26.838,13.073,44.274,6.7263,1317.9,28496,0.76788,62
0.22275,1.6221,276.32,28.358,23.962,78.463,4.8708,489.43,22393,0.94449,61
0.40881,1.2793,290.41,22.656,16.957,73.184,9.437,473.34,20066,0.83117,63
0.49742,1.5746,226.85,30.004,24.318,72.017,8.2868,723.8,25091,0.97706,75
0.617,1.131,287.28,26.064,15.832,55.465,10.581,1084.2,27330,0.83117,63
0.3932,0.63205,299.62,28.117,16.104,50.019,7.048,1461.2,27955,0.89062,61
1.1557,1.216,278.61,23.911,19.602,78.167,7.1774,466.45,21249,0.81997,67
0.98771,1.1803,155.84,24.034,16.145,62.766,6.6979,708.91,26516,0.84982,66
0.92519,1.3292,263.42,28.855,24.568,77.719,5.9035,381,24112,0.96481,78
2.1062,0.90923,185.12,27.194,18.844,60.398,8.2315,729.1,27368,0.91285,63
0.47113,1.6977,237.95,23.948,18.176,70.25,8.8524,681.12,26049,0.85731,61
0.88519,1.3676,260.61,23.117,18.075,74.973,7.027,386.75,20004,0.86746,63
0.58544,0.4223,248.53,25.067,17.867,65.449,5.8494,773.78,26083,0.84835,72
0.63771,1.5501,255.5,30.828,24.037,67.1,5.7811,608.1,26181,0.92632,74
0.43267,1.5983,286.18,23.129,18.224,74.487,7.2074,423.51,24659,0.89062,72
0.81915,1.2676,286.41,24.461,18.662,71.244,6.6474,488.41,23664,0.86746,76
0.52779,0.81122,270.6,29.071,23.526,72.482,8.3012,480.72,24611,0.96347,85
0.28155,0.59711,334.04,26.589,12.805,44.181,7.0558,1293.5,28489,0.76788,72
1.033,1.2475,247.35,26.035,18.419,63.561,6.8204,716.05,26793,0.86746,66
0.79395,1.371,309.73,23.857,18.693,74.05,6.5376,423.25,22314,0.86746,63
1.3207,1.2011,269.77,26.673,16.446,54.639,7.8748,945.26,27297,0.81997,60
0.087781,0.62739,321.77,25.535,16.788,59.478,5.6052,1016.5,27169,0.81002,70
0.63285,0.70449,315.72,27.92,20.828,65.465,5.7746,785.21,26730,0.99172,66
0.41264,0.96647,263.26,30.721,22.406,61.204,5.1685,1074.2,27245,0.85731,73
0.103,1.0473,304.65,29.684,25.273,78.021,5.4081,421.53,22554,0.88268,63
0.88545,1.1739,252.41,24.611,16.597,62.181,9.5219,920.36,26768,0.88268,66
0.87394,1.1856,260.67,25.462,18.639,66.81,6.8337,621.28,25694,0.86746,73
1.0156,1.2325,247.12,25.923,19.155,66.808,6.8092,658.16,26398,0.86746,84
0.12721,0.41816,327.58,25.89,10.794,39.18,8.6452,1595.4,28911,0.73389,66
0.38976,1.3543,289.88,22.744,16.894,72.7,9.4773,490.2,20082,0.83117,60
0.94008,0.4729,241.26,20.795,19.079,91.232,3.3079,172.53,13156,0.95521,63
0.47175,1.3235,293.5,25.294,17.418,61.594,6.6127,755.84,27307,0.91413,63
0.55074,0.5943,287.78,26.161,14.971,53.578,8.5189,1073.6,27224,0.84982,65
0.32156,0.4527,302.17,24.638,10.835,45.407,7.7933,1304,28137,0.74544,74
0.48062,1.3001,325.26,25.668,13.212,48.001,9.8707,1184.5,28115,0.71166,80
0.29498,1.4814,246.48,29.743,25.48,78.201,4.8422,466.81,23989,0.93871,62
0.95866,1.2925,251.31,25.645,17.591,61.525,7.8396,1191.9,27122,0.88268,63
0.54186,1.5505,289.64,26.932,15.101,50.004,10.046,1392.6,28013,0.83117,67
0.27648,1.2055,313.43,23.409,16.855,68.554,9.4829,686.12,23294,0.83117,66
0.48488,1.5118,283.76,23.942,18.267,71.168,7.4264,551.52,25397,0.89062,84
0.39175,0.57377,285.68,25.662,12.606,46.216,7.516,1410.9,28321,0.7803,61
0.25963,1.4952,281.95,34.774,22.213,49.835,7.2211,1548.7,27942,0.88268,63
0.80582,1.1851,135.45,19.368,9.6454,56.432,4.7389,686.08,26899,-0.043022,78
0.45029,0.34574,158.03,20.163,7.6356,48.833,4.5414,1063.5,27583,0.008607,82
0.69439,0.58774,193.94,19.306,12.518,66.521,4.5807,625.77,25442,0.1458,61
0.40611,0.38835,185.14,18.537,10.324,62.805,4.0421,325.28,23482,-0.043022,63
0.15787,0.40185,131,11.974,3.7521,59.094,5.2036,351.82,26892,-0.46238,64
0.58328,0.72224,128.17,17.288,14.395,83.184,6.8908,287.39,22984,-0.060213,60
0.4605,1.2721,157.43,20.493,12.791,62.142,5.7699,847.28,26940,-0.12875,71
0.14543,0.39198,200.35,17.94,10.307,64.004,5.585,463.67,24726,-0.025818,77
0.88081,1.155,112.43,19.517,11.274,60.621,5.1347,558.4,26788,-0.060213,83
0.30893,0.85417,225.81,21.473,14.146,65.777,5.5414,1002.6,24337,0.425,61
0.36562,0.63065,117.97,9.7683,0.16209,53.443,3.9806,419.92,27657,-0.5367,86
1.6031,1.1574,94.652,19.544,10.819,60.067,5.693,873.24,26092,-0.060213,86
0.17648,1.084,218.51,21.005,12.443,59.008,5.741,745.7,27334,0.21352,62
0.12867,0.40444,190.83,20.172,9.8659,55.525,4.2471,743.35,26528,-0.025818,68
0.96473,1.0005,112.66,19.42,11.955,63.375,5.3111,399.79,26513,-0.060213,77
0.15715,0.3075,190.67,20.29,8.7946,50.956,4.6334,740.48,27576,-0.025818,86
0.8298,1.1854,134.79,19.479,9.5954,56.084,4.7209,697.05,26852,-0.043022,78
0.21152,0.63254,155.85,13.927,3.8085,54.604,4.4716,595.39,26524,-0.32941,78
0.53519,0.38066,100.1,6.2943,-7.5538,42.803,3.2175,370.9,28057,-0.52213,83
0.21239,0.63304,121.94,12.444,1.5174,52.386,6.9384,805.84,26459,-0.40045,66
0.15729,0.24441,144.15,12.054,1.5611,51.538,4.0746,395.78,27686,-0.46238,70
0.90074,0.52342,155.18,19.967,10.35,57.175,4.7802,645.15,26630,0,89
0.29447,0.55481,180.7,19.512,8.8916,52.699,4.7141,864.76,27640,0.008607,68
0.71505,0.35575,96.052,10.98,1.6624,52.636,4.6988,309.35,28135,-0.5367,85
0.49901,0.61123,151.76,19.398,12.959,67.701,5.3765,385.59,25850,-0.085731,83
0.18288,0.33425,138.06,11.278,3.4343,60.531,6.3201,246.13,26772,-0.46238,81
0.28862,1.4595,130.87,5.98,-1.2169,60.694,7.6137,987.05,27187,-0.40045,68
0.39471,1.298,163.67,18.116,11.439,67.383,4.7288,381.81,24652,0,66
0.51543,0.77901,141.26,20.724,13.057,62.339,5.691,900.38,26948,-0.12875,62
0.27125,0.26251,122.2,12.988,3.5999,56.41,7.5793,1001.2,26535,-0.57942,62
0.95381,1.0206,141.16,19.255,9.4777,56.328,4.764,678.35,26826,-0.043022,70
0.23822,0.64224,189.98,20.264,11.262,60.584,4.5878,700.18,23139,-0.025818,64
0.37388,0.91527,159.34,17.884,12.005,70.052,6.9891,726.59,24157,-0.085731,68
0.40588,0.5237,120.88,10.154,1.3473,55.475,4.421,430.77,27717,-0.5367,87
0.91954,1.1468,112.62,19.557,11.568,61.492,5.1182,507.33,26713,-0.060213,76
0.29541,0.30054,138.29,13.244,2.6424,49.962,5.5612,486.78,28149,-0.5367,67
0.46945,0.81383,158.49,20.079,11.434,59.848,6.6234,625.79,26613,-0.085731,83
0.86785,1.1565,136,19.648,9.3752,55.239,4.6796,717.65,26698,-0.043022,73
1.2013,1.1532,102.45,19.75,11.286,60.519,5.2338,665.27,26389,-0.060213,81
0.48084,0.32334,114.81,11.893,4.7318,62.624,7.1575,807.27,26896,-0.46238,78
0.68283,1.3646,135.34,21.075,13.392,63.315,5.3892,689.78,26157,-0.094537,80
0.5432,0.39637,101.64,9.9897,1.7577,57.25,4.0899,447.78,27635,-0.5367,88
1.3165,1.1895,99.363,19.432,13.198,68.974,5.3339,697.14,24820,-0.094537,79
0.91703,1.1481,138.76,19.289,9.7402,56.871,4.8912,691.46,26904,-0.043022,73
0.7105,1.5266,124.52,18.863,13.867,74.136,4.9061,424.17,23174,-0.094537,74
0.090334,0.84042,95.677,5.7958,-1.652,62.372,6.2931,695.25,24130,-0.70558,78
0.27839,0.24507,173,17.451,9.7012,62.576,4.8237,665.96,26065,-0.008607,80
0.49245,0.98666,159.13,18.289,12.461,71.395,4.4888,414.08,18627,-0.068615,72
1.3242,1.1511,97.572,19.468,11.793,63.539,5.2553,538.94,25605,-0.060213,83
0.79238,1.0429,161.41,16.171,8.2779,60.586,5.9138,732.34,27183,0.068615,60
0.87527,1.1796,118.91,19.47,11.013,60.185,5.2295,670.32,26621,-0.060213,78
0.35352,0.44261,161.53,19.72,11.098,60.266,5.2749,793.09,26137,-0.068615,67
0.43246,0.34067,238.99,25.901,13.122,48.188,6.7103,1332.6,27998,0.39359,81
0.24986,0.5263,150.08,11.894,3.5694,60.735,4.906,622.65,25051,-0.32941,64
0.50739,0.24317,148.01,19.395,10.251,57.525,4.886,884.66,27120,0.008607,61
0.22468,0.29157,119.19,11.249,-0.8103,48.574,8.1231,822.14,27334,-0.57942,79
1.0496,1.1722,123.99,18.773,13.173,72.062,4.6337,658.86,19530,-0.008607,80
0.48309,0.8589,151.36,18.557,11.841,67.519,4.6942,688.29,22957,-0.068615,88
